ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B001D0GV68,A30WPXO5NXEREW,Dr. Albert Alba,56,58,5,2008-11-22,Good Coffee Good Price  No Waste,"Timothy's Colombian Decaffeinated is a good tasting coffee for a good price.  The savings are even better if you sign up for the auto renew program.  Also, we have found that you can use each cup twice.  Therefore it's like getting twice the quantity for the money.  I checked with the Keurig company and they said by processing the cups for two cups of coffee or tea will not hurt the machine.<br /><br />  Best, Al"
B002JX7GVM,A2NR2U9M8SXOWP,donnadonut07,1,1,5,2011-08-12,LOVE THIS STUFF,"This drink is perfect for the summer. It is a healthy alternative to soda, and a great way to hydrate your body. I know this isn't the ""healthiest"" coconut water on the market (it does have cane sugar), but it's the best one for those who are new to coconut water, or just don't prefer something as natural as pure coconut water. My brother hates coconut water,but loves this stuff. This drink is not too sweet,and has the perfect balance of pureed pineapple and natural coconut water subtly mixed together. I like vita coco's fruit infused waters as well, but find that this drink is a lot smoother in texture, and slightly more refreshing on a hot summer day."
B0000BXJIS,ALLHPN6CVZRLJ,Puff,0,0,5,2011-07-04,Cat treats,I could not find these treats in the stores anymore so was thankful to find them on Amazon.  My cat Puff loves them.
B008FHUGNQ,AJ5C5YUH84O18,"Frank Mccarthy ""chuckles""",0,0,5,2010-03-30,bold venture,"If a dark roast with bold flavor is what you like, look no further then this product. The Jet Fuel takes off where other dark roast starts.The 50 pack is a great deal and assures that you have plenty on hand for the morning lift off."
B000LKXNG2,A28N9WQIFOR3KH,"Darlene ""Carolina Ruby""",0,0,5,2008-05-24,Delicious Syrup,"This maple syrup is delicious!  My favorite way to use it is to to sweeten yogurt.  It is an excellent value, too."
B0098WV8F2,A3QKZCW9KF29V6,skpatriot56,6,7,5,2011-09-11,PB2,I highly recommend this product.  It is awesome mixed with yogurt!  Very easy to use and you came up with alot of ideas to make a great snack for yourself.  It is also low in fact - a real plus!
B002DHTWNO,A2OHIVG30NHM9N,sem,2,2,5,2011-04-08,"If you like spicy food, this is for you","I loved it during my early pregnancy, and it is really a life saver as a great snack!<br />My hubby loved it, too!"
B003P8UOVE,A2GBLGM4LX2Q26,"A. Crombez ""GenevaMom""",2,2,5,2010-06-17,Unexpectedly delicious!,"I received this as a gift, and wow!  What a surprize!  I would never have imagined the combination of salt and chocolate, but this is an entirely new experience.  Love it!"
B003D4F1QS,A1AEQZM99LO9VA,Debra Koch,0,0,5,2011-02-10,"Yummy, hint of peach is lovely.",I love this tea! It has just the right amount of peach so that it does not overpower the oolong. I can't find this in any of my local grocery stores.
B0017JJP0O,A2M9D9BDHONV3Y,A. Bennett,5,5,5,2009-10-26,This is really delicious and tender!,This pot roast is cooked to perfection!  And it's flavor is fabulous!  I've bought this a few times and each and every one is just as fantastic as the first.  I always use the oven as directed to heat it and it always comes out soooo tender and tasty.  Omaha Steaks has a great reputation but a few of it's food items are just not that great.....except this one....I love it despite the relatively high cost.  It's on sale right now and has 20% off on Amazon so give it a try....you'll be very happy you did -- if you like pot roast of course!
B008FHUGNQ,A1DFBL5KFQGTCS,Jeffrey C Wilensky,0,0,5,2011-07-08,Jet Fuel K Cups,Excellent choice for those that enjoy a strong cup of coffee.  You can make a larger cup and still have rich flavor.
B000EM6PS0,A8Z16IQ286NI4,Paul,0,0,5,2008-11-11,"Lipton Green Tea, Mandarin Orange",My favorite green tea.  Hint of mandarin orange flavor makes the tea very enjoyable.  Dried tea leaves expand to fill the pyramid shaped bag.
B0000GHNUE,A22CG2GLAD7Q1B,LoveSome Heat,2,2,5,2010-11-25,Can't go wrong with El Yucateco,"I've always liked browsing through the ethnic sections at different grocery stores for new hot sauces. Found the El Yucateco sauces (green, red, XXXtra hot, Chiptole) at a local store- so I bought one of each. Green is mild, red has more spices and good heat, and the XXXtra hot is as advertised - great long lasting burn! The Chipotle is the least favorite -too sweet for my tastes. (La Costena chipotles make a great pureed smoky/chipotle sauce.)  Haven't seen the Carribean sauce yet - I still would have to try it even though it gets bad reviews. I buy the Red & XXXtra sauces for the crew at my workplace. We go through a bottle per week of each. Great tastes and good heat.!!!!"
B001V7P00G,A9N9KHUHA7R9F,Jon H. Fisch,0,0,5,2010-02-27,Back for more,"I'm a repeat customer. After the success I had with the first round of fortune cookies last year, I decided to order more cookies for the night of the Opening Ceremonies of the Olympics. A representative of Greenfire and I worked together and came up with 60 different Olympics-related fortunes and I ordered three pounds of them. My staff loved them. I brought them to a meeting at the start of the day, and we spent almost as much time reading the fortunes to each other as we spent working. After the meeting, I left them out for the staff go nibble away at, and by the end of the night, all three pounds were gone. I got a kick out of hearing my staff laughing at the fortunes we came up with. Two successful rounds of fortunes, and I plan on being back for a third round."
B000E1BLV2,A2B9J6D8T3YLR5,HollyB,0,0,5,2011-01-15,Finally!,"I came across this product in the store in the form of those little 2oz cups that Easy mac comes in (I don't know if it's 2 oz exactly but it's the small single serving cups that you can put in the microwave). I liked it so much I came to my best friend Amazon to see if I could buy more and was pleasantly surprised when I found that you could buy it in the larger size. Obviously there are no health benefits and the broccoli comes dried in a little packet so there's not much to be expected, but if you like Velveeta and broccoli give this a try! I love it. It's quick and easy and difficult to find in a store so this is the place to get it. It's everything you love about traditional Velveeta with the fun twisty rotini pasta and broccoli parts. Very happy."
B000I6625I,A2GZVZH2DIR88M,docmom,0,0,5,2010-02-18,Wonderful product,"Recently while at the home of a friend who was serving his delicious cherry pie, he lamented the fact that the price of canned tart cherries was so high that he would probably not be making this treat again. My husband suggested we check the internet for that product. Little did I imagine that through Amazon we'd be able to buy Oregon Red Tart cherries for a price substantially lower than our friend had from the local food store...and I""m not even sure they were the same wonderful brand. These cherries are absolutely delicious! We will be bringing several cans to our friend so he can keep up his great pie-making effort and celebrate Washington's Birthday with some good reasonably priced cans of cherries. A great buy!"
B00020XNTS,A1NYCMEXN2D3QB,Guido Levriero,4,4,5,2007-07-04,Delicious,A generous assortment of dark chocolates; each rich and tasty. An excellent buy. Just pace yourself when eating and share with others.
B0026KPDG8,A2LJJ4482V9LAW,SunnyBeachLife,1,1,5,2010-06-05,"Best flavor, hands down of Popchips is barbeque!!","I bought a multi-box of flavors but this was the absolute best flavor (IMHO) in there so it's the one I'll comment on.  Spicy, sweet, flavorful, fun, crispy, lower fat than chips, I loved it.  I'll be buying more but only of this flavor.  The other flavors weren't so great (salt & pepper and cheddar aren't too bad) but this one rocked."
B005LKCWFK,A6H5LPM03JSYC,"T. Shepard ""FIREMARSHALTIM""",0,0,5,2012-09-01,"AWESOME, AWESOME, AWESOME!!","I have tried alot of different rubs but this one may the BEST ONE YET!! A GREAT FLAVOR, worked GREAT on beef and pork!!"
B004HYH8Q4,A1Y23S418988R8,Zanne,1,1,5,2011-07-14,My cats love it!,I feed my cats Halo dry food and supplement it with a little of the canned food.  They love it and they are very happy and healthy.  The canned food is amazing - looks and smells like people food.  I've been buying this for years and have no intention of switching to something else.  If you read the labels you'll see how good this stuff is.
B00474OQWI,A1SU0QPW8RFZ3M,Jeannie,0,0,5,2012-10-18,Good decaf,"Surprised how delicious this decaf coffee tastes, more like regular coffee. It has a nice strong flavor and would reccomend it to anyone."
B000W5FOX6,A1AZ6XTRHRIBN7,"FrequentAmazonShopper ""FrequentAmazonShopper""",0,0,5,2008-07-31,Great Product,"I buy this for my mother, who loves this product. I have heard great things about this from my aunts and uncles too.<br />I usually buy in large quantities (15 sachets per box, and about 18 boxes)(or 9 bags of 30 sachets/bag - if the count is 30, then they come in a large plastic bag instead of a little box) for my mother from the veryasia website directly because it has a flat rate shipping of $4.99. They carry this at the local Asian grocery store too, and it is around the ballpark of $4-5 per box of 15. The 30 count one usually is around $8. The direct website's price (veryasia) is around that price too. However, it would cost me more than $4.99 to ship all that to my mother, so that's why I order it.  I have placed about 3 or 4 of my large orders already. I do an order every 5 months, and they all have arrived well."
B000ELVPSG,A2R4TUKHNR8C42,"Gail A. Benish ""big gee""",0,0,5,2012-03-25,delicious/very flavorful,"We frequently dine at a rather high-end restaurant in Milwaukee, WI where they have their ""truffle fries"" (French Fries with a little ""flavor"" added) for $15.00 a pop (serves 3-4). I wanted to replicate the great flavor and came upon this stuff on Amason (where else can you find things you can't find anywhere else?). I use it on my FF, eggs, hamburgers, salads and anything else I think might need a flavor boost. A little of this goes a long way so the cost per serving is really minimal."
B00017L1TG,A1M8GVXZOLFE91,"Chele T ""love to read""",1,1,5,2007-12-28,Delicious,This popcorn is our family favorite.  The oil and salt add the perfect level of seasoning.  It comes out great everytime and nearly every kernel pops.  The very best for family movie nights!
B0000DID5S,A2VX1KP8I6IFD3,"Bob R. ""Bob R.""",1,1,5,2012-02-22,Nuclear heat and great taste,"First a warning, if you are not a true chili head, this sauce will overpower you and cause you pain! Dave's insanity products are called insane for good reason, they take hot up a dozen notches to thermonuclear! This sauce could easily have adopted the old Brylcream slogan ""a little dab'll do ya"" cause this stuff you use one small drop at a time. Just a few drops in a quart of tomato sauce and it was too hot for several of my friends. So heed the warning about the heat. However, if you are a true lover of hell's wrath in your body, this is the stuff! Incredible heat, but it also has a great taste. If you are not faint of heart, give this a try!"
B003OP8NQ6,A2TKKLZTJV4NLV,A. Fisher,0,0,5,2012-03-25,Nice and strong!,"This coffee is much better than the other kind I tried from this company. This one is much stronger and has a good aroma when brewing. It keeps its strength, even when I add some soy milk to it. The best part is that it isn't bitter, the way that so many other strong coffees tend to be. If you prefer strong coffee, like I do, then this one is a very good choice."
B00149FT0M,A2E9DA87W4E55C,9191CR,5,5,5,2010-12-04,KAR' SWEET N SALTY MIX 24 PACK,"THESE ARE VERY GOOD AND EASY TO TAKE WITH YOU WHEN YOU GO OUT, AND JUST NEED SOMETHING FAST...THEY ARE SO GOOD WE EAT A LOT OF THEM, MY HUSBAND ALSO THINKS THEY ARE GREAT...<br />BUY SOME AND YOU WILL LOVE THEM..."
B000FI701Y,AIZ3EPHTZTAU0,Michelle A. Statham,4,4,5,2007-03-28,Sants Fe Bean Co,These are the best tasting refried beans I have ever tasted..
B00060PTLO,AWJKW1MLPEAYB,"Cheryl Robinson ""Cher""",0,0,5,2009-06-25,Unbeleivable strong flavor for an instant coffee-Love it!,"I was camping up on the Mendicino coast and ran out of coffee. I stopped at a market in Gualala-cute sea coast town and bought a jar of this coffee-seemed expensive to me-until, I tasted it. Wow! its totally amazing! This is instant?? why use my coffee maker any more? Hard to find, though. I'll buy it on Amazon. Absolutely a gourmet treat."
B008K9TOU0,AIVUL4BHHPXDJ,V. DeWitt,0,0,5,2011-03-18,Really good when brewing small,I was surprised at how good this decaf was when I brewed about an 8 oz or less cup.  Yum!  Much better than most decaf in coffee shops.
B004AVEW8G,A2HBDYHUH5LPRO,Captain Yellowbeard,0,0,5,2012-08-31,'Gday mate!,"My grandson craves salt. His father worries about too much salt intake. Enter Vegemite! Problem solved. Salty and good for you! I was told that no person who is not Australian, has ever finished a jar. That would be incorrect! We love the stuff!"
B0013NUGDE,A1EDX1UZ64LA7J,Dawne,0,0,5,2012-01-31,"I ""yam"" Happy!","I have tried most flavors of PopChips, but the 'Sweet potato' chips arrived today, and are at the top of my list for Popchip varieties.Satisfying crunch, just enough sweetness to provide a yummy snack without an overload of calories. Add some, color, texture and novelty to your diet!"
B007FF9T14,A3FHM74L0OSPKK,chenke,0,0,5,2012-09-18,Kids love it,"My kids like this packed with their lunck for school. The size of the cans is also convienient. And, its healthy. whats not to like!"
B000I1OLT2,A2XRIHZ31GHAAV,Lisakay Shively,0,0,5,2011-11-25,An everyday drink.,"We must have this tea now...keep a pitcher in the fridge at all times. It is a great way to get your green tea in everyday, and is refreshing with a heavy meal."
B000YSRK7E,A1AMKOQEI7ZQ5A,Jen,0,0,5,2009-12-27,"Think ""everything bagels""","As someone who has not been able to eat gluten for the past couple of years, this chip brought back memories of my favorite - everything bagels - that I used to eat regularly. They are quite delicious!"
B000I6O3LI,A12HLD2062EP29,kissme,0,0,5,2011-12-17,Masterful Coffee !! the best,"A couple years ago I tried Coffee Masters and found it to be a great coffee. At that time I never drank coffee but I had opened a Bookstore and a small coffee shop and needed a good coffee. I found Coffee Masters and have never looked back. Yes it cost a little more than some other coffees but the taste bets all. It doesn't have a strong coffee taste and it is just plain great.You need to give it a try, I like it so well I wish I could be a salesperson for it."
B001IZJZE8,AQO3ZTIVXZETF,Feyno Tal,1,5,5,2011-10-30,The invisible threat becomes better camouflaged,"OH YEAH!  Five stars to applaud your ingenuity and audacity, Kool Aid man!  The Kool Aid man has been and remains a giant threat to liberty and freedom.  He was originally designed in the late 70's and early 80's to undermine free societies the world over.  He is usually filled with red `Kool Aid', red for communism and he intended to flood our cultures with that oppressive red liquid.  Furthermore, he is characterized as someone for whom no wall can stop.  He was specifically designed to burst through the Berlin Wall and end democracy in the western world.<br />His original plan failed.  But that is not the end of the threat.  Kool Aid is manufactured in Mexico.  That is right people, the wall defeating menace is poised on our very borders.  Imagine the immigrant problem we will have when our border walls (like in Arizona) are turned into swiss cheese.  And as if that were not enough, now he has developed camouflage!  Now he is an invisible wrecking ball of doom for our borders, our children, and our very way of life.  The Kool Aid man, like all truly dangerous foes, commands my grudging respect.  While I salute your cleverness and tenacity, I will not rest until your mask has been removed and all see you for the threat you are.  I long for the day when your plans are derailed.  I cannot wait to hear you look upon the ruins of your plot and cry with despair: ""OH NO""."
B002R81L92,A2IIL5IEBYQBKB,StacyG,0,0,5,2012-05-19,TOO GOOD,"I actually had to stop buying these because I couldn't stop myself from eating them. Those 2 lb bags were disappearing a lot faster than I would like what with bikini season around the corner. But OH MAN are they good. Seriously, I don't even like sweets that much, but if I am anything, it's a chocolate snob. The chocolate part is this unbelievable melt-in-your-mouth  concoction. I usually like darker chocolate, but for some reason, the milkiness in this is perfect. The inside part is this deliciously tart candy that is kind of the consistency of a jelly bean (trust me, it works). It's definitely not real fruit (this is the case for the acai version as well). It's some kind of juice concentrate mush. You shouldn't fool yourself into thinking these are ""antioxidant healthy."" They're really just a treat. A whopping 180 calories for 1/4 cup treat. But they truly are to die for."
B000PDY3P0,AY8ZWZQ6D93C3,Molly Jackson,0,0,5,2012-05-24,Awesome Popcorn,I love this Popcorn.  We use it at the bar and everybody loves it. A big hit with the customers. No more microwave popcorn for us.  We love it so much I even buy it to use at home.
B001D0KG3W,A1BZSS0PTYXYKV,"Gail M. ""GMO""",0,0,5,2009-02-24,"Delicious, rich & flavorful!","Just a great cup of full bodied coffee, pure, rich with flavor, strong aroma, very smooth with no bitterness. Similar to Kona in flavor. If you like a strong cup with pure flavor and no burnt taste try this, it is a winner!"
B000H1217M,A22BJNUV7KTOGG,Abby,0,0,5,2011-08-16,Great treats!,My dog loves these! I really like the tiny size of them which make them perfect for training. We will definitely be trying other Zuke's treats too!
B0029NTQ1K,A1R0HMB3PTIJYT,"Crazy BamaGirl ""Miss LJJ""",1,1,5,2010-01-03,My Cats go GA-GA for these Treats!,"I have 2 older cats (about 13 years old).  They are both absolutely crazy about these treats (even the picky one)!.  All I have to do is take out the bag, even if they are in a different part of the house, they will hear it and come running.  I love giving them this treat because they enjoy it so much!"
B000FDN6Q2,A1052WF90B9AD2,Magic of The Pacific,0,0,5,2011-12-18,Best Black Beans and Rice Ever!,"My sister sent a package from Florida.  Soooo good.  I added some sliced fried sausage and onions when it was finished cooking and had one fine meal.  Sure glad Amazon carries this product, and the FREE SHIPPING was the icing on the beans."
B0009UKVPU,A2RAKJ7G5MILCS,"Susan Lee ""Susan Lee""",2,2,5,2007-09-13,Excellent product,"Terrific quality product, my dog loves them and it is for a good cause. What more could a responsible animal lover want?"
B001BM8SS2,AY4HYURJC0Z73,Nfelt,0,0,5,2011-03-22,Love this product,We ordered Earth's Best baby food for our baby and are very satisfied with this product. When I feed my baby's Earth's Best I can be confident that he is receiving the nutrients his growing body needs. The product shipped quickly and arrived in perfect condition. I plan on purchasing this product again and again.
B000F9HM6G,AW93PGJHHU4N6,MizL,1,1,5,2011-05-05,need it!,"I bring these to work. My job is in retail, and we all have our water bottles. No one has these! So everyone knows that little bottle is mine. Not to mention that the water quality is lovely, and the cost per bottle is much less that buying bottles of water, one by one. Get a case delivered to you door, and that's it!"
B007PA33NY,A2CGN5RVK9RFL,Joan McLeod,0,0,5,2011-02-18,Great way to start the day,We bought the Keurig system recently and have tried different coffees....this is the one my husband and I enjoy the most for flavour and intensity.
B0012KIB9O,A3RHK059RN5JEG,Diane,0,0,5,2011-10-04,The BEST!,"Our rescued 14 yr. old cat is mad for this flavor. Other Fancy Feast flavors are so-so but she scarfs this down til her dish is clean. Whisker lickin' good! Thanks, FF...your products are the best."
B000Z4TDXQ,A18617Z0QPX76Z,Tahl,2,3,5,2009-01-27,"Wonderful, full-bodied flavor","This caffeine-free tea really does taste like apple cider -- fruity but spiced, with a rich, mellow flavor.<br /><br />Each teabag is individually foil-wrapped, which is not so great for the environment but makes it easy to pop a few bags in suitcase or purse, to have handy for those moments when you want a warm drink without staying awake all night."
B000LSHILU,AS2Q2KQZAIUR,Debra A. Murdick,5,7,5,2007-09-26,My Review Of Products,I enjoyed my recent purchase very much.  The taffy was exactly what I hoped for.  Thank you.
B000EDG430,A1REUVV0JG6S1F,Dawn Clark,5,5,5,2006-11-18,delicious bread tastes like the real thing!,"Just made my first loaf of this bread and was so pleased with the results.  I have not eaten bread this good since I went on my gluten-free diet.  Compared to the ready-made bread sold in some stores, it is heavenly!  Making it in a bread machine took very little time and no effort.  It can be sliced thin for sandwich bread or thicker for open-face sandwiches.  It holds together well and just tastes darned good!  I would call it the king of bread mixes for now."
B001TM2A3I,A302WAL30PE9MO,C. Jones,0,0,5,2012-04-24,My pup's favorite brand of canned food,"My pup, a corgi/chi mix who rarely gets people food yet somehow is so very picky, LOVES weruva. He has tried other very high quality brands and has now been turning his nose up to those after he has tried this. He has so far tried and loved the paw-lickin chicken, grandma's chicken soup, and wok the dog.  These are especially great if you like to have something to mix in with kibble because they have a good amount of sauce in it, though not too much in my opinion to feel like you're getting jipped.<br /><br />I have not yet purchased them from amazon so I cannot comment on the shipping quality.  Although I have bought online elsewhere and it arrived via fedex, some a little dented but all cans still useable.  Glad to see weruva is on amazon, will have to order from here next time I need to purchase."
B0083LJD1A,A2D8RIDCF92YGG,Katie Wisniewski,0,0,5,2012-08-28,Finally a GREAT all natural energy drink!!,I tried Golazo in the Mango Lime flavor and immediately fell in love with it! I have tried every energy drink and they all seem to get old really quick! I believe since Golazo is All Natural that it just doesn't get old. The Mango Lime flavor was my favorite but I am hooked on the Sugar Free one too! Its only 10 calories so I never feel guilty about drinking maybe one or two a day! Thank you Golazo for finally creating an all natural energy that is not only delicious but doesn't make me crash after I drink it! Can't wait to order more flavors!
B001ET6XRA,AEWYUPCNDV7HY,Modern Blue Argonaut,3,3,5,2008-10-22,Works well for detangling as well as heat pre-treatment,"My daughter loves to use this as a detangling spray, and it's fine mist ensures minimal use. I also love to use it before heat styling to keep my hair shiny and protected. The bottle also says that it's not tested on animals, and it claims to be vitamin enriched although the only vitamin I saw listed was biotin. If you don't like applying a goopy product to your hair before heat styling, this would be my recommendation."
B001M2BM4I,A3E43CGZ847R52,Nicky's Mom,2,2,5,2008-02-01,Close second to Midnight Magic,"I have been disappointed by most of the Green Mountain k-cups I've tried but this one is very good.  It's strong and flavorful, holds up to half & half and also makes a great iced coffee.  Not as good as Timothy's Midnight Magic but a very close second.  I would order it again."
B005QRPH78,A2V0H5HIN4OWKN,The book lady,0,0,5,2011-11-01,Jilly Loved It,"I have to start out by saying that I don't like it ""fancy or gourmet"" dog products. Dogs will eat just about anything, except for broccoli and carrots with my baby Jilly, and to get some item when you are paying mostly for either package design or brand name isn't something I buy into being that stuff impresses me, not her.  That being said I did like this product and more importantly Jilly loved it.  These have the same X shape as a dentastix, so I have to assume it would help getting rid of some plaque buildup, although there are no claims on the package.  The cinnamon and spice flavor was potent enough that I could smell it when I opened the package, which I liked, being I knew what she is getting.  And even though the flavor might be more for me than for Jilly, it sure is an improvement over liver flavors etc.<br /><br />Compared to similar products this was harder and took her more time to eat, which I liked.  It took her about 8-10 minutes and a lot of similar type products she eats in just a few minutes.  All that being said, I really did enjoy the product for what it was, but I am not so sure about any weight loss or health benefits.  The L-Carnitine proudly displayed on the front of the package, right next to the antioxidants came off as something like lycopene does for people.  Sure it's good for you and you should eat more of it but when you do do you honestly notice a difference in the way you feel?  As to the weight loss aspects, my dog is only about 8 months old and she's normal weight, but a bit husky being she's a lab. She has some small milk dud sized treats that are her absolute favorites that are 3 calories each and a handful would have less calories than this bone, if weight was an issue and Jilly prefers a natural bone (real bone not rawhide) and it takes her a LONG time to eat and I can't believe the amount of calories she gets per preserving is more than 92.<br /><br />Basically, for what it is it's a very good product, that being said there are most likely better options out there if you aren't willing to spend money on the nice smell and nice packaging.  I'm not sure if I would order it again, but maybe being I like to give her a verity in treats being she eats the same old same old kibble.<br /><br />4 1/2 stars."
B001EO5TRK,A3E05PGM6U91E2,Amazon customer,0,0,5,2009-12-31,So yummy,My kids love this oatmeal and so do I. I don't think it is too sweet.  I love that it is convenient to make in the morning and a nice hot breakfast.
B0038B3AAK,AGH1QQO5N8DA4,Mayday,5,5,5,2012-05-08,Amazing Product!,"I probably sound like a late night infomercial, but I've honestly had amazing results with this SuperFood and I love it!<br /><br />I already live a fairly healthy lifestyle to begin with, but found myself dragging physically and mentally and didn't have that second or third gear that I used to. My acupuncturist recommended taking wheat grass powder to increase my alkalinity and I bought this SuperFood by accident. I decided to use it anyway and I'm extremely happy that I did. After the first scoop I could feel an immediate change in my energy levels. It's not like a caffeine rush, but more like a sustained level of energy and alertness. It's most noticeable for me at the gym as I have a lot more strength and stamina when I'm working out. Another plus is that I have a much more consistent appetite than before. That's a good thing for me and I definitely feel the urge to eat more than I used to...maybe the cleansing effect of all of the extra fiber? I also sleep better too even with the extra energy.<br /><br />I do two scoops with 25oz of water in the morning and two scoops with dinner. The packaging recommends 1-3 per day. You can mix it with shakes, juice, etc, but I don't mind the Earthy flavor. The powder doesn't dissolve entirely so I suggest getting a Blender Bottle so you constantly mix it. It's also convenient for when you're on the go...throw in scoop or two, add water and you're out the door.<br /><br />I really can't recommend this product enough, but please don't think that this is some cure-all if you plan to eat junk food, smoke, drink a lot, etc. However, if you're trying to live healthy and want to improve your energy levels then this is definitely worth giving a try."
B003705VL8,AF37OXAHN0UVO,Mary Brown,0,0,5,2012-07-03,BEST CREAMIEST ALMOND BUTTER EVER!!!!,"We thought we had found the best Almond Butter here in St. Louis, but we were WRONG!  ""NOW"" WE HAVE FOUND THE BEST ALMOND BUTTER!  BARNEY BUTTER CREAMY ALMOND BUTTER!!  We tried it for the first time and we are glad we did.  It is well worth trying and all the reviews were right!!  IF YOU ARE LOOKING FOR ALMOND BUTTER, TRY BARNEY BUTTER CREAMY ALMOND BUTTER!!!"
B0002H3R2E,A3QDITMY3OOYRP,L. BLOUIN,0,0,5,2010-10-10,"Great,healthy, tasty treats dogs love!","My dogs love these. They are not grain free, but they have no wheat, corn or soy and no artificial preservatives. Highly recommended. This is a great value at just under thirty cents per ounce. A++++"
B005NPE9FO,A31AS7L29JTV6H,"G. Baker ""nJoyLife""",12,12,5,2011-09-02,Wow,"Not really sure if I can describe this salt properly. Yes, it has a wonderful flavor without too much of a salty flavor. It's very clean tasting. Mostly, though, I think it seems ""creamy"". Yea, I know that sounds weird, but the moisture with the salt gives it a creamy-salty embodiment. I use this for special dishes to add a delectable flavor to a dish...also knowing that I'm serving food with a healthy salt with tons of minerals."
B0094JPM1K,A2DDP3ETGEUYQO,L. S. Cagle,3,3,5,2012-05-19,Excellent Flavor,This is the first time I have used land mined salt.  I usually use salt from various sea sources.  After reading several reviews here on Amazon I decided to try this salt.  I was very pleasantly surprised the first time I tasted the salt. The flavor was fresh and subtle.  Not like the salt you usually buy in the grocery stores. Plus it has a lot of trace minerals your body needs.  I highly recommend this salt.
B004HYH8PU,A1Z4LX3Q1YMF84,"Cindy A. Osterhout ""Cindy O""",0,0,5,2012-04-09,Chicken and Beef,"I have 5 cats and they all love this Chicken and Beef Recipe. Whenever I put it out at feeding time, there is a rush to the bowls that have Spot's Stew in them. With 5 kitty mouths to feed, the whole case would be gone in about 4 or 5 days if everybody got the Spot's Stew, so I put some other favorites out also and pretty soon everyone is satisfied. Since no cat eats a whole can at one sitting, those poor things that had to ""settle"" for Trout or some such later wander over and get their fair share of the stew. I have been so pleased with it, that I plan to order in other flavors that are also 5 star winners.<br />But, at our house, WHOLESOME CHICKEN AND BEEF are definite winners and we all recommend them to all who are looking for something to hit the spot with their felines!"
B001EPQGN0,A26EQ8U96JA92T,Jody,0,0,5,2009-03-03,Perfect Morning Alternative,"I love Rooibos tea! It is naturally caffeine free but there is something in it that just perks me up in the morning.  Red Rocks is a great mix of Red Tea with a hint of vanilla and almond.  I do not need to add anything to my morning cup and can enjoy the strong yet mild flavor.  I have my pack of two for several months now, last quite awhile!"
B000SATIZA,A3GWLJEJ2PYKZT,"Scott Griffin ""SCG""",3,3,5,2011-11-07,Great!,"This is my first order and it is MORE that I expected. At my rate, it will be an year before I finsih the contents - a sure bargin!"
B000H23ZE4,AATWUOEOZ60OL,LastQuestion,0,0,5,2011-05-29,Tasty,"Well, first got this from grocery at a premium price. Ordered from amazon and saved some cash. Just as tasty and definitely worth it. This product was one of the contributing factors that led to getting a prime membership."
B000H7EE26,A35F0AG65N41TM,Jane,0,0,5,2007-08-16,Beautiful aroma and taste,"I had very hard time switching to decaffeinated since I love the flavor of regular Earl Grey. Fortunately for me, this tea taste just like regular Earl grey and it has pleasant finish, wonderful aroma and no pesticides (organic)."
B002HFRAN6,AJPN9LC78ONUW,Putts,0,0,5,2012-01-06,Nestles Fat Free Hot Chocolate,"It is great...I want to buy more, but the price has more than doubled....On 11-1-11 I ordered 2 four packs for a total of $38.72 and today it is $99.98 for the same thing??  Not worth it."
B007XSZWAK,A12FW8534HE8C4,LuuA,1,1,5,2011-01-24,Cinnamon Starbucks Rocks!,"I ordered the Cinnamon-infused as a ""second choice"" as my favorite, carmel, was out of stock.  Found out I love, love, love the cinnamon!  It's very mild on the Cinnamon yet just enough to give it a smooth, unique flavor with the added bonus of the health benefits from cinnamon!  Would definitely recommend and will order again!"
B0052T8QMS,A21JFMR660OUWX,Terry Wayne English II,0,1,5,2012-09-24,AMAZING!!!!!,"This macaronie and cheese is fast, and easy to make. Just do as the directions say for a delicouse meal of macaroni."
B001E5E3IA,A2LC4WI692HS5H,Janie,1,1,5,2010-10-20,Orgainic Zero-wholesome sweetener,I have tried almost every sweetener on the market that won't raise blood sugar.  This taste the best!  It's a little on the expensive side but I'm worth it.  It's not as sweet as sugar so I use approximately double what I would use in sugar.  No bad after taste.<br /><br />Thanks Amazon for caring this product.
B0000GGI2I,A5BIFSZ7SA03,"Shoe_Girl ""Shoe_Girl""",0,0,5,2012-01-30,Really great soup,"I used to have a lot of menudo soup as a kid so every once in a while - when mom's not around to make it - I satisfy the craving with a can of this.  However, I suggest buying it at Walmart or your local grocery store for a few bucks.  The Amazon price for one can is beyond ridiculous!!  I can get 4 of this size can for the cost of one on Amazon."
B003SKWB7O,A3KZ6GPE9NM6FO,e.c.,0,0,5,2012-04-17,good snack,in afghnistan and order these since our PX/BX was having issues with getting things. Gold fish so bad ace. I will def. get more when i run out.
