ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B005A1LJ04,A3FFKU2MTCOBM1,"new yorker ""drealyea""",0,0,1,2011-10-17,This Mocktail doesn't cut it,"After having previously tried the <a href=""http://www.amazon.com/gp/product/B005A1LINC"">Crystal Light Moctails Mojito, 1.41-Ounce (Pack of 4)</a>,  I had high hopes this would be equally refreshing.<br /><br />Sadly it was not the case, it has a nasty aftertaste<br /><br />Maybe like a real Margarita it requires salt around the edge of the glass."
B000SDO5YQ,A10BZCBTLOABUY,Kat,0,1,1,2011-06-03,Yuck - tastes like dirty shoes,I've received several orders of the 150 pod packs this year with the subscription service. The taste is usually pretty good. Not as great as the Espressione 100% Arabica (which is my favorite) but this is cheaper and does the morning caffeine trick. The last package received last week is just awful. They are not expired and yet smell and taste like wet dirty shoes or what I would imagine wet dirty shoes taste like - since I have no real experience with that :). Anyway I called Amazon today to complain and see if I could get my money back. I wasn't expecting much since there is a no return policy on grocery items.<br /><br />AMAZON WAS SO HELPFUL! I was only on hold for a few minutes. I spoke with a great woman who is shipping a replacement package to me overnight. I don't even have to mess with shipping back the bad pods. I can just dispose of them. I'm totally happy with the great customer service.<br /><br />I hope the next shipment tastes as expected.
B000X1Q1G8,A2ZL7OS8XCB6U8,bloomies01,1,1,1,2011-07-28,Get real peanut butter,"I dont know why, but I had a feeling this would taste like crap when I first looked at it.  But I got it anyways.  Instead of cutting corners with peanut butter, splurge your calories on the real stuff.  This is the worst peanut butter ever."
B0021L8XRS,A6YKLUPM4VICA,Kales,2,3,1,2011-02-17,Gross,"These bones are just gross.  First of all, they are not wrapped tight enough to keep them fresh.  When you open them up, they just smell old.  They are dry and brittle and break just by touching them.  I gave one to my 2 year old lab and within seconds it was splintering.  I threw the entire pack away, along with the pack of smokehouse knuckles I bought at the same time.  GROSS. I would not recommend these.  Ask the meat man has way better quality products. Real bones for Real dogs, not this fake crap.  Don't buy!"
B003JA5KKS,A36AI28VXCIMNE,BrendaJ,2,3,1,2012-07-17,Do NOT buy from Mike's Grocers!!!,"What I received today in shipment is a joke! I have the product on the desk in front of me. I see 4 packages of Green Mountain Coffee..Breakfast Blend. The 4 packages arrived NOT in an outer box! The packages are held together with yellow strapping tape. ALL 4 packages are ripped open in one way or another. One package has the bottom ripped off almost entirely and several coffee pods are missing. This disaster of shipping  was sitting out on my front porch in 95+ heat on a very humid Texas day. Mice, giant tree cockroaches, or kitties could have been prowling around inside the boxes. I can't believe UPS even accepted such a crappy packaging attempt. PLUS...I tried to find this Mike's Grocer online. The address on the return slip is 7 Prospect ST APT #4....an APARTMENT???? How do I even know where in the heck these pods originated? I LOVE Amazon and buy almost everything from them. This is my first REALLY horrible experience. Amazon....please get rid of this retailer!!!!!! Brenda Spurlin"
B0017OTGOE,A1ZX1E508A5ZD9,PaLaHo,0,0,1,2012-10-15,"Wish I'd gone for the other options, but...","... that's what happens when you want something and you want it in 2 days.<br /><br />I bought this thinking that 1 oz was the size typically sold in one of my favorite candy stores. Unfortunately, this is much smaller than the ""wand-size"" Chick-O-Sticks I'm used to ... and, they were stale! Also, definitely overpriced - the 25-cent mark is printed on the wrappers, so if you paid $14 for this you'll feel ripped off when you know it's only $6 for the box. Was disappointed that my one of my beloved childhood treats came overpriced, smaller than expected, and stale."
B008O3G2K2,A3I5J937BBW281,V. K. Vainder,3,5,1,2012-02-02,YUCK and Messy,"I was excited to get the Lickety Stik for my dogs. It sounds like a good idea BUT the roller part DOES NOT roll and in order for the dog to get something to taste you must squeeze the container which can be a mess. I have four dogs, as I dog train in obedience and in tracking. In the beginning all four were interested, but then they all became frustrated with it. I ended up with $25.00 of this garbage. SAVE YOR MONEY.it's not worth it!"
B000P09RJA,A1ZWU8V79WPBY0,Rich,0,1,1,2012-08-01,What happened amazon?,"$6.75 a box?  Try harder?  Local grocery store has them for $5.99 NON sale price (I've gotten them for as low as $4.49 ""on sale""). You have other bars that beat that price, for some reason your peanut butter bars are through the roof.  Epic fail Amazon.  Usually you are my savior...i just don't understand...<br /><br />To everyone else, check your grocery store before buying.  Don't get me wrong, I love amazon (spend almost thousands a year on amazon) but this is a bad deal.  Even our highest priced grocery stores have them cheaper.<br /><br />Also to Kellogs,  These things are already overpriced.  I like the bars, but they aren't the 'best' for you (they have real sugar vs sugar alcohol for instance.)  They have a great taste, and i've bought a few hundred dollars worth in my lifetime (used to order 12 boxes a month until the prices jumped up on amazon.)  My advice to you is to get them below $5/box.  You'll earn me as a loyal customer if you do.  Thanks to the price increases i've been forced to purchase other brands, and you've lost around $700 retail (this year) or so as a result.  Might not seem like much, but get a few people doing that, and it becomes an issue..."
B0040PSNJG,AZIQ16V6XZ38F,"Mark H. Nalick ""IEEE""",1,1,1,2012-08-15,MIGHT HAVE BEEN GOOD TWO YEARS AGO!,"I READ THE GLOWING REVIEWS, BUT I DID NOT CHECK THE DATES.THESE COOKIES ARE YEARS OLD AND TASTE THAT WAY . PERHAPS THEY WOULD BE BETTER IF YOU SOAKED THEM IN MILK;HOWEVER, I DOUBT THAT CAN REVIVE THEM. LIKE EATING CARDBOARD WITH A HINT OF STALE SPICE. WHAT A WASTE OF MONEY. THE TIN IS FOR HOLIDAY 2010, THAT MEANS THEY CAN BE UP TO THREE YEARS OLD."
B001LQCOIS,AWNZROQAR3L18,M,0,1,1,2012-05-11,my steamer doesn't work!,"i bought this amazing babycook to provide healthy meals for my daughter ,but when i started using it i realized that the steamer doesn't work at all ! i don't know what to do."
B001LQCOIS,A3L1Q3D2ISLSPM,Meghan,3,4,1,2011-03-30,Returned - Chemicals in reservoir,"I used my Beaba for the first time this week to make my 6 month old's food. There were some annoyance issues with its functionality (no beeping or alert to let you know when steaming is finished, smaller capacity which meant that one large sweet potato needed to be split into two steaming batches, and the fact that you have to hold the dial continuously during the puree stage or it turns off).<br /><br />While I could probably live with those factors, I became concerned when I read reviews from other parents regarding mold and other materials in the reservoir. I got out a flashlight and decided to look at the reservoir. Although I had followed the instructions to run the machine through three steam cycles before you begin using it, the reservoir contained brown liquid spots in the bottom. I used a paper towel to try and get out the spots. The liquid was some sort of chemical lubricant.<br /><br />If you wish to use this product, please make sure that you check the reservoir with a flashlight before and after each use. It seems pointless to go through the effort of making organic food for your child when the food ends up contaminated with mold or chemicals due to the Beaba's design."
B003P00LRE,A2N2EGO2E73C2,Cynthia L. Dando,0,2,1,2010-12-29,Don't waste your money,"I did not like this at all.  There was very little lime taste and the taste was not good to me.  I was really looking for a replacement for Adirondack Lime Water because I cannot get it where I live, and this is nowhere near that product.  If I hadn't had a specific taste in mind, maybe this would not have been quite so bad to me, but I threw away the bottle I opened after just a few sips (over a few day period) and gave the rest away."
B000FFLHSY,A5IGZ66QCK0SS,canask,4,4,1,2012-05-07,Rotten Berries..,"I placed an order with Amazon for these berries, when the package came the berries were Rotten. They were soft, sprouting and had some mold. I called Amazon who immediately sent out a new package. However, that package was also moldy and sprouting. Amazon was great about giving me a refund without any questions - but it still leaves me without any berries."
B003DKVAZS,A2GINYK25G77M2,Tim Bilger,0,0,1,2010-08-23,"Tastless, weak, not sweet, do not buy","I was excited to purchase this tea and found out thats its not good.  I brewed it on small setting and big, very weak, not of quality.  I have one of the Raspberry and one lemon I have to figure out how to get rid of."
B00315WGNK,A11NFERETUWA8Z,"Richard T. Toohey ""Army man 2e""",1,2,1,2009-10-27,Not tasty,"I purchased this jerky about a month ago, I was under the impression that this was a real jerky.  This was extremely moist, and like almost wet with no texture to it.  After just 4 days in the opened zipped shut bag the meat grew fungus and funky white blooms.  I will never buy again!!!"
B0076MLL12,AUAT8KNYH4RAM,"T. torrez ""Kat""",1,2,1,2012-01-04,"Not bad, but not good either","When I got my Keurig I fell in love. I bought a bunch of different sample packs and two boxes of the grove square hot cocoa. I'm a bit of a hot cocoa nut, partially because I can't have caffeine, and partially because it brings back wonderful memories of playing in the snow and the fun of warming up afterwards. I really wanted to love this hot cocoa. I tried all three flavors multiple times, in different ways. I tried them on the different cup sizes, adding things, etc. There's just this strange taste to them that doesn't sit well on the tongue. I'm not sure what it is, but it has a faint ring of sour milk. It really lingers, and I haven't found anything that takes the taste away. I'm going to give my second box to a friend, she doesn't seem to notice it. My daughter and husband both said it tasted weird, so it's not just me. I also took it to a friend's house and have tried them in three different Keurig machines, JUST to make sure mine didn't need to be descaled. So I guess my suggestion is to try it before you go for the multiple boxes."
B001F0RJDA,A33REC3J2JU2EL,D. Figueroa,11,11,1,2009-06-24,Don't Order These in Summer,"Amazon sent them with 'ice' packs, very heavy ones, placed ON TOP of the boxes of delicate chocolates!!<br /><br />They were not only crushed, but the styrofoam was so thin that the ice packs completely melted and were useless by the time they got here, even though I brought them inside the minute they arrived.<br /><br />The boxes of chocolate were crushed.<br /><br />If it's over 75 degrees where you are, don't bother to order them. They're not returnable."
B0085YB4DU,A3C5VSUU1X9WS4,Suzy G,2,6,1,2009-02-17,Worst of all Timothy's K cups,I have tried all of Timothy's coffees. This is by far the worst. It leaves a very bitter aftertaste in your mouth. Will not purchase this one again since so many others are great!!
B00067632Q,APFJO0I33N21L,Jack9277,0,0,1,2012-02-27,Very disappointed,"I ordered this for my wife.  The contents of the package were old and the cookies were rancid.  She called Amazon and they gave a credit, but said to keep it as it could not be returned...it was thrown away as she felt that the contents were not safe to eat. What a dispointment!"
B002T0KDNI,ADB4W6SIYZJID,N. Bandes,5,9,1,2011-12-26,Regular flavors contain Splenda,I'm very dissappointed that the regular flavors of these soda syrups contain artificial sweeteners.  Not all of the regular flavors are available in the Natural flavors so you tend to miss out on many of the varieties. Too bad.  I might have to look into making my own syrups.
B000M0F58U,AFU4E0FKGUQ7A,W Everett,0,0,1,2012-01-31,"Weak, wimpy, worthless",This tea is weak at best when compared to other rose hip teas I have tried. The bags have no string and tag. The bags are the limpest and often fall apart while squeezing. The only brand of tea I have ever had do this. I drink 4 to six cups of tea a day of various types and this is a very lame tea.
B0029NN03K,A1E5D7WTJH9DZZ,Niki,1,1,1,2011-05-26,Unhealthy,"The first ingredient isn't even a specific type of meat. It's meat broth. You have NO IDEA what it is. The first ingredient should always be a specific kind of meat, like Chicken. The second ingredient is Meat By-Product. That is the part of a meat, yet again not specified like it should be, that is not approved for human consumption. Like the beaks and legs of a chicken. Unhealthy! ALWAYS LOOK AT THE LABELS."
B000LKTUGY,A19Y6QZY9KS6CY,"Denise ""Cookin' Mom""",1,2,1,2011-02-01,This Purchase Was a Mistake,"Tried the first one and wish I didn't have the rest of the 36 bars to eat through. Grainy paste texture and a very bitter aftertaste. It was my first time to try halvah. Sorry, but I recommend that maybe Amazon think about food samplers for people to try new products without the large outlay of money."
B0012YGT9O,A2PMZVLK9MGP2R,Jackson,2,2,1,2011-08-29,Not that great condition,It didn't make the trip and died within a month. It came partially brown and I did what I could but it did not pull through.  The other plant I ordered along side did fine though.
B000CQ4D3C,A3UAFQQRCJFIKF,"Joseph C. Pettorino Jr. ""Joey""",1,1,1,2011-04-13,"Without a doubt, the WORST mac-n-cheese I have ever tasted.","I bought the Annies Homegrown Microwaveable Mac-n-cheese.  Actually my wife bought it because it is so-called ""healthy"".  It was hands down the worst macncheese I have ever tasted, and after trying it, I would be loathe to try any more Annies products.  It had a nasty plastic-like aftertaste, I had to rinse my mouth out.<br />I am throwing away the remaining 4 packets because I would not feed the crap to my cat!  This is a definite DON'T BUY IT!"
B003CIBPN8,APGQ01TK0P3UQ,Pip,1,4,1,2011-12-19,Weird Odor with a Bad After Taste!,"This coconut water has a very weird smell and a bad after taste like its an old coconut.  The other coconut water I have had is the Vita coco and it's not bad but it's better than this Zico.  Zico does not taste fresh at all.  If you don't breath, you can drink it down.  I'm going to give the rest of the cartons to my mom; I hope she likes it!  Ewww!"
B000RI1W9I,AJEY5RSX7QFF7,penname,0,0,1,2012-09-13,Not good like they used to be...,"I don't know what's up with the David company but they sure don't make sunflower seeds the way they used to.  They used to be thick and tasty.  Now they're thin and you're lucky if you can find a seed at all.  And they don't taste very fresh.  I just cracked open two that had no seeds.  These sunflower seeds are very skinny, like there's nothing in them.  It's just not as fun as it used to be.<br /><br />Maybe they just need some good old-fashioned competition....I'll go look for some."
B0026WL126,A2C6IGEBCBVYT9,J. Stoermer,0,5,1,2009-03-11,Better than dog food? Maybe!,These quickly became dog treats!  Just nasty!  I don't even know how they can sell these for human comsumption!  Stay away!
B0030MZ7AS,A19U4T4I7UZGNM,3 dogs,3,3,1,2012-03-06,awful,"This is not jerky, this is processed, hard like a rock, very greasy and stale smelling stripe of something that you can't break into anything smaller than 2 inches long and that certainly is not the size of a training treat! The dogs- 45lb dogs that will eat anything- were not impressed, it was hard to chew, and it sounded like they were crunching rocks, most of them spat it out after a few chews, left it there, this would be the first time they would not eat something in their entire lives, these dogs will work for lettuce. Where is a zero star button?"
B002SZYZVA,A3PGZG6RL7K5P6,jjjjj66,1,2,1,2010-07-23,very disappointing,"I was very excited to find this product, but once they arrived (the firts time) , I opened the box, and was hit with the odor of rancid oil...the cups were rancid...<br />I contacted amazon, and a replacement was sent VERY QUICKLY, but alas, no odor, but the cups were stale and nasty...Amazon refunded my order promptly, but I am still disappointed that the cup were so awful."
B003GADAN0,AARU93A331T4I,elijah's mama,0,0,1,2012-02-06,juice was leaking everywhere when i got the box,the box was soaking wet and leaking everywhere when i opened it. There were juice boxes that had leaked out all over the box. I will never order this juice on amazon again.
B0009YV5VU,A6L0LTCYAEKSB,"achdukleidustein ""none""",0,0,1,2011-09-20,"Very Poor Quality Tung Ting: No Fragrance, No Taste","All the times I have had Tung Ting tea, from many different sources, the leaves have been a lovely green, yielding an infusion from pale yellow to gold with a deeply floral character, much more complex and mysterious than jasmine tea, although with tung ting it is the smell of the leaves themselves, no flowers. In fact this is the general characteristic of Formosan teas.<br /><br />Typically, the first infusion can be very sweet with the pronounced floral qualities presenting themselves more with each subsequent infusion.<br /><br />Well, sometimes you get what you pay for. This stuff appears to be quite old and of poor quality to start with. The leaves are dry and brown, not fresh looking and greenish. There was not expiration date and the box is not air tight, the bag inside is not sealed.<br /><br />The leaves have no fragrance at all, and the tea was brown with about 2% of the normal floral character or sweetness. Actually it tasted more like the very cheap oolong tea at the tiny tea houses in the outer Sunset district, S.F. where the tea is free with the $1 fried bread.<br /><br />I would spend just a little more from one of the reputable companies on Amazon like Tao of Tea, and get what you pay for. Thank you."
B008JKTH2A,A254HJEKU1NF2Y,TakeAPic,3,3,1,2012-03-23,Stale!,"Unfortunately, I got a bad batch! This box was apparently old because they are hard and nearly break my teeth when I bite into them.  I've eaten nearly every flavor of these KIND bars so I know what they are suppose to taste like and it's NOT flavored bricks! Stale!"
B002T0KDNI,A25DBHIPJI0FSN,"Vengeance ""Vengeance""",0,0,1,2012-09-01,Diet Cola tastes horrible,"It is hilarious to me that they say to compare to Diet Coke.  It tastes nothing like Diet Coke, and more like crap."
B001P05K7M,A18ZOGM1OB7UL2,Morphwood,0,0,1,2012-09-13,Careful giving to your dog if she's a quick swallower!,My dog would just chew these until they seemed just soft enough to swallow and nearly every time I had to rescue him from choking as it would get caught in his throat.
B005QD0V8M,A3KB7D9Q0GWCVG,pepper grower,4,4,1,2012-06-07,Did not grow...,"Ok first of all right when I opened the package which came in two days since I used two day shipping, The can was dented all around and literally punctured in some spots. I have the can in the right temperature and follow the directions, It has been exactly two weeks and not even a sprout is showing. I cannot contact seller for some reason because the option is not there, so this smells kind of fishy. I demand a refund or another NON DENTED/WORKING can."
B006P15U8U,A3D56CXN54BTTV,"Townie5 ""Townie5""",1,11,1,2012-03-15,Why buy?,"This product in theory is great...if it replaces packets in fast food joints! I understand it is a new idea and Heinz is all about making money, but if I want to dip my fries at home I'd squeeze from the bottle and until these are out at fast food places I will not use them. I'd be willing to pay an extra 25 cents or something around there for this option. But why would I buy 10 oz of Ketchup for around $4 (which is around what I've seen this 10 pack going for in supermarkets) when a 40oz bottle is around $2...and a 64 oz bottle on sale can be gotten for around $2.50-$3.00. So for me this is a WHY BUY?!?"
B0000CDBRY,A253F3QA4WHGXU,"Robert Hefferle ""HEFF""",1,3,1,2011-10-21,Vegetable seasoning very spicy,Paul Prudhomme makes great seafood seasoning and pork and veal seasoning. I found the Vegetable Seasoning to be too spicy.
B004UJAHE6,A2MPLGIPK8JQBN,StrechedEarsfor5Years,0,0,1,2012-07-20,Ripoff,"Arizona tends to pride itself on the fact that their drinks are only $0.99... I can buy a case from the gas station down the road for $25 after tax... Definitely not worth it unless they've been pulled from your area.<br /><br />The drink on the other hand is perfect. It's the right balance of tea and lemonade, not too sour, not overwhelmingly sweet."
B007RTR9DS,A3MEMX0XF00TBD,delicateflower152,0,0,1,2012-08-26,Like Using Crisco On My Hair...,"Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm may work for some women, but for me it was like using Crisco on my hair.  Described as being able to nourish the scalp deeply and to seal in moisture, Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm seemed to be a product that would work well for me.  Regular color ""refreshment"" and age have dried my hair so that I need a good, deep conditioning product.  Unfortunately, it left my hair greasy, dirty-looking, and weighed down by its residue.<br /><br />My first clue that this was not the product for me should have been the ingredient list - paraffin is the primary component.  Upon opening the jar, I thought that someone had filled it with beeswax that is used as furniture polish and to seal wooden kitchenware. Unfortunately, what the description omitted was that Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm was, according to the label, for ""Relaxed and Natural"" hair.  Had there been more information provided, I would have chosen another product.  Nevertheless, I attempted to use it in hopes that I would get a better result than some of the other reviewers.<br /><br />Women who do use chemical relaxers or have natural hair may find this product useful.  Those whose hair is fine and straight like mine will probably want to avoid Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm.<br /><br />Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm has a pleasant fragrance.  I discovered it does work well as a hand cream.  I found that just touching my finger tips to the surface and then rubbing my hands together, my skin was smooth and soft.  I believe it may also work well to prevent hangnails and dried cuticles.  For me and despite its alternative usefulness as a hand cream, Clear Scalp & Hair Beauty Therapy Ultra Shea Intensive Scalp Nourishment Balm is a one-star product.  If you have relaxed or natural hair, you may rate this product more favorably."
B000ML8DBA,A3G71FLC28SR0Z,bhulu,0,0,1,2012-02-08,Highly unsatisfied,"I had left a gift message along with it. The most important thing of all, and that's one that wasn't included despite me checking the gift option and leaving a message. Highly disappointed."
B002UZW4LG,A2QB8BYUYFSCWP,Jay Anderson,0,2,1,2011-12-27,Microscopic,"Wow.  This was really, really small.  I was kind of embarrased as this was a gift.  It may taste fine (no feedback on that yet) but I'd sure opt for something bigger next time."
B000GIZAS8,A4615R4F3TY45,Kevin,0,0,1,2012-09-08,Crappy product,"This is another bad bag of candy. Stale, clumped sugar, too much sugar, tasted flat and old. Even the bag was cheap. Do not buy!!!"
B004VLVH0Q,A2F9KT05BXO4OW,M. Kolias,2,2,1,2012-02-01,Waste of money,This is my first experience with this product so maybe I have a bad batch. These seeds have no flavor and the shells are limp and difficult to crack. The shells are tiny and if you aren't careful you or your children could choke on them. I read about the benefits of adding raw sunflower seeds to a healthy diet and I'm disappointed that it didn't work out. I will try another brand of raw sunflower seeds and see if that works out better.
B001SIY5NQ,A3ILREXBYDQ12W,Shallin,0,0,1,2012-10-08,"Spoiled long before ""Best By"" date","One of the most disgusting experiences of my life!  Pulled the package out, opened it without looking at it, and smelled something indescribably gross.  Looked through package window, and what was left of my jerky could not even be identified as jerky.  It was white yet covered with mold.  Couldn't see any evidence of a hole in the packaging.  It came in a 2-pack, and the 2nd pack looks fine but has the same date stamp on it, so I'm not sure I dare eat it.  They expire in December of 2013...14 months away.  I'm not sure what happened to it, just that I wasted $10, and I'm still nauseous just thinking about the sight and smell of it.  Is jerky even supposed to spoil at all?"
B000SAPXFO,A277DNO35ZAW8J,Linda,11,12,1,2011-05-18,Smells and tastes like Big Red,"This tea is just disgusting. The rooibos and cinnamon are organic, but they add ""natural flavors"" to this product and it ends up tasting fake, like the way Big Red gum tastes like. Very disappointing."
B0015Q7M7W,A2N26M29AGEBN7,Gibby,0,0,1,2012-03-12,Plastic chews is more like it,"These king of taste like plastic, and definitely have the texture of plastic. No need to give these a try. I you want an individually wrapped fruit chew, try tootsie's 'Fruities'."
B002V0VG2S,A1SDVXP44UKH1P,Joi Huisinga,3,3,1,2010-12-30,Very Disappointed,"The amazon description read ""coconut oil"" but when I received the package it lists that ""popcorn may contain one of the following oils: coconut, canola, vegetable (lightly hydrogenated).""  Also, I chose this popcorn over others who listed food dye on their descriptions, but again, when package was received it reads ""FD&C Yellow #5 & 6.""  If the amazon description would have disclosed either of these things, I would not have purchased."
B002HFPW6I,A3DTUSLIF9WDKH,Marshall Whitfield,0,1,1,2012-08-13,"Full of bugs, beware....","Neither the box nor the individual packages are airtight.  Ants penetrated the box and got into the individual packages. I had to throw the entire box away. I will never order or eat these again.  I suggest that anyone who buys these immediately inspect them for bugs inside the individual packages of bars.  If you don't have any, store them in an airtight container and examine them before you eat them. Or better yet, don't buy them. Because the packages aren't airtight, they're gummy, not crispy and will attract bugs."
B003QTZ2RS,A2NJYJFOEBE2FS,"S. Loy ""Justisiscumin""",2,3,1,2011-12-13,Weak weak weak,This was disappointing as it is the first K cup product I have bought which was not good. It produces a weak tea...way short of what southern sweet tea is.
B000F8L4GG,A137Y8DXKXIEJ,e,0,3,1,2011-12-06,"know what you are getting, very unhealthy ingredients","If you are ordering you probably already  know what this is. I thought maybe because it had a lot of nuts it would be a healthier type of candy bar, but its not. aside from being pure sugary caramel, the nuts are salty. i dunno who would combine salted nuts with pure sugar like this, but it doesnt taste that great and makes me feel ill after eating it because its just not healthy ingredients. I read that they used to have a high protein version of this called payday pro, but i cant find that. dont think this is any healthier than your average candy bar like I did."
B00416XWLS,A2LM6V23LY6L0H,Gerrysmom,0,0,1,2012-07-18,dangerous!,"I ordered SmartBones for my 11 month old American Eskimo puppy. he is 30 lbs. and I ordered the medium size. Within a minute after starting on the SmartBone he had yanked off the entire ""end"" which slipped easily into his throat. Fortunately my daughter and I were able to save him with a combination of our fingers and the Heimlich maneuver. I contacted the company from which I had ordered this very expensive product and all they had to say was there hadn't been any negative feedback. I reminded them ALL the reviews on all of their products were positive and that the effect was as though I had offered my puppy a ""too small"" ball to play with. I was able to, quite easily, slip off the remaining ""end"" of the bone and noted due to the shape( hole in the end) had it slipped into Gerry's throat--- hole end in ---it would've created a vacuum and the outcome might have been fatal. Granted he attacked it with gusto; he is a puppy!, but this product is clearly dangerous. It is described as having a vegetable outside and ""real chicken"" inside but all I unraveled was a tough, rubbery mess. Never again; back to trustworthy Nylabones which provide months of safe chewing. I wouldn't give Smartbones even one star but that is the lowest rating offered.I plan to show the product to my vet and demonstrate how dangerous it is."
B0062A87HA,A1ZWJJE8I7ZT4U,"James Miller ""jamesjm""",11,17,1,2010-11-01,Organic but may contain BPA?,"I purchase a variety of organics for my family to minimize the chemicals, herbicides, pesticides and fungicides.  Apparently, organic certification does NOT include the restriction of BPA or Bisphenol-A. BPA is in many canned foods including this canned organic pumpkin manufactured by Farmers Market as of April, 2010. Read about there acknowledgment.<br /><br />BPA has recently been banned by New York State for products intended for children. With that said, do the homework.<br /><br />[...]<br /><br />[...]"
B004D1ZM8C,A36N62I47U9IIH,Kimiko,0,5,1,2011-03-15,The foulest thing..... ever,"The beef, chicken, and turkey and gravy foods are disgusting. They are so disgusting, I didn't have the heart to feed this to my child. When I popped the lid to these the first thing I noticed was the foul smell. It made me gag. I can't even describe how bad this smelled. It was like rotten meat flavored jello. I didn't have the heart to make my daughters eat it so I gave it to my cats. None of them would go near it except for one who ate about 1/4 of it and walked away. Don't torture your child with this."
B001SITYJ6,A2Q5YDEQBRBZMK,Timothy L. Tarrats,3,4,1,2012-01-06,Tastes of Death (Peppered),"I got the peppered flavor and it tastes awful.  It's spicy as heck but the pepper taste is so overwhelming that it totally ruins it.  I got through about half a bag and not more then 2 pieces at a time.  Totally disgusting.  I like beef jerky and Jack Link's especially, just not this flavor.<br /><br />Anyone who is a health nut may not like this because it's loaded with MSG, though I think most beef jerky is."
B003Z6ZGZU,AWYOWZKRBKQHQ,Mary Ellison,0,1,1,2011-12-07,Bad Buy,"I think that, unless there has been a change in the recipe, people who rate this product highly are confusing aroma with flavor.  This ""coffee"" has a wonderful aroma as it brews, but it has no taste at all.  In fact, while I can smell the pumpkin spice, I can not distinguish the taste of this stuff from simple hot water.  To give it any flavor at all, I need to add a creamer and/or some sugar to it, or maybe even a little brandy.  That is a very bad thing (not the brandy), since I like my coffee black without any additives at all.<br /><br />If Green Mountain wants to make a mild ""flavored"" coffee rather than a medium or bold flavor, that's ok, but the very least they should do is use their breakfast blend as a starting point and work from there with their various spices. Until then, I'm sorry, but as much as I would like to do so, I can not recommend this product to anyone who likes the taste of coffee."
